#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a5.cry
#                                (only positions read from file)
# Output sample: a5.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:   500
# Box size:    7.750000    7.750000    7.750000, Volume:        465.484
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    781      0.005433      0.008149     -7.454131     -7.445982      0.005567
    782      0.005358      0.008036     -7.454018     -7.445982      0.006160
    783      0.005293      0.007940     -7.453921     -7.445982      0.006669
    784      0.005240      0.007861     -7.453842     -7.445982      0.007086
    785      0.005201      0.007801     -7.453782     -7.445982      0.007401
    786      0.005174      0.007761     -7.453743     -7.445982      0.007610
    787      0.005162      0.007743     -7.453724     -7.445982      0.007711
    788      0.005163      0.007745     -7.453726     -7.445982      0.007703
    789      0.005178      0.007767     -7.453748     -7.445982      0.007588
    790      0.005205      0.007808     -7.453790     -7.445982      0.007373
    791      0.005245      0.007867     -7.453849     -7.445982      0.007065
    792      0.005295      0.007942     -7.453924     -7.445982      0.006673
    793      0.005354      0.008032     -7.454014     -7.445982      0.006209
    794      0.005421      0.008132     -7.454114     -7.445982      0.005685
    795      0.005494      0.008241     -7.454224     -7.445982      0.005115
    796      0.005571      0.008357     -7.454339     -7.445983      0.004514
    797      0.005650      0.008475     -7.454458     -7.445983      0.003898
    798      0.005729      0.008594     -7.454576     -7.445983      0.003281
    799      0.005806      0.008709     -7.454693     -7.445983      0.002678
    800      0.005880      0.008820     -7.454803     -7.445983      0.002103
    801      0.005949      0.008923     -7.454906     -7.445983      0.001570
    802      0.006010      0.009016     -7.454999     -7.445984      0.001089
    803      0.006064      0.009097     -7.455080     -7.445984      0.000672
    804      0.006109      0.009164     -7.455148     -7.445984      0.000325
    805      0.006144      0.009217     -7.455200     -7.445984      0.000055
    806      0.006169      0.009254     -7.455238     -7.445984     -0.000134
    807      0.006184      0.009275     -7.455259     -7.445984     -0.000241
    808      0.006187      0.009281     -7.455265     -7.445984     -0.000266
    809      0.006181      0.009272     -7.455255     -7.445984     -0.000212
    810      0.006165      0.009248     -7.455231     -7.445984     -0.000084
    811      0.006140      0.009210     -7.455194     -7.445984      0.000113
    812      0.006108      0.009162     -7.455145     -7.445983      0.000369
    813      0.006069      0.009103     -7.455086     -7.445983      0.000675
    814      0.006024      0.009037     -7.455020     -7.445983      0.001021
    815      0.005976      0.008964     -7.454947     -7.445983      0.001395
    816      0.005926      0.008888     -7.454871     -7.445983      0.001787
    817      0.005874      0.008811     -7.454794     -7.445983      0.002183
    818      0.005823      0.008735     -7.454717     -7.445983      0.002574
    819      0.005774      0.008661     -7.454644     -7.445983      0.002948
    820      0.005728      0.008592     -7.454575     -7.445982      0.003296
    821      0.005686      0.008530     -7.454512     -7.445982      0.003609
    822      0.005650      0.008475     -7.454457     -7.445982      0.003880
    823      0.005619      0.008428     -7.454411     -7.445982      0.004105
    824      0.005594      0.008392     -7.454374     -7.445982      0.004279
    825      0.005576      0.008365     -7.454347     -7.445982      0.004401
    826      0.005565      0.008347     -7.454330     -7.445982      0.004471
    827      0.005560      0.008340     -7.454322     -7.445982      0.004490
    828      0.005561      0.008341     -7.454324     -7.445982      0.004463
    829      0.005567      0.008351     -7.454333     -7.445982      0.004395
    830      0.005578      0.008367     -7.454349     -7.445982      0.004291
    831      0.005592      0.008389     -7.454371     -7.445983      0.004160
    832      0.005610      0.008414     -7.454397     -7.445983      0.004010
    833      0.005628      0.008442     -7.454425     -7.445983      0.003850
    834      0.005647      0.008471     -7.454454     -7.445983      0.003688
    835      0.005666      0.008498     -7.454481     -7.445983      0.003534
    836      0.005682      0.008523     -7.454506     -7.445983      0.003397
    837      0.005696      0.008544     -7.454527     -7.445983      0.003283
    838      0.005706      0.008560     -7.454543     -7.445983      0.003201
    839      0.005713      0.008569     -7.454552     -7.445983      0.003156
    840      0.005714      0.008571     -7.454554     -7.445983      0.003151
    841      0.005710      0.008565     -7.454548     -7.445983      0.003189
    842      0.005701      0.008551     -7.454534     -7.445983      0.003272
    843      0.005686      0.008529     -7.454513     -7.445983      0.003398
    844      0.005667      0.008501     -7.454484     -7.445983      0.003564
    845      0.005644      0.008465     -7.454448     -7.445983      0.003767
    846      0.005616      0.008425     -7.454408     -7.445983      0.004000
    847      0.005587      0.008380     -7.454363     -7.445983      0.004255
    848      0.005555      0.008333     -7.454316     -7.445983      0.004524
    849      0.005524      0.008285     -7.454268     -7.445983      0.004797
    850      0.005493      0.008239     -7.454222     -7.445983      0.005063
    851      0.005464      0.008196     -7.454179     -7.445982      0.005312
    852      0.005439      0.008159     -7.454141     -7.445982      0.005532
    853      0.005419      0.008129     -7.454111     -7.445982      0.005712
